IDPERSONA,CLUSTER,PERFIL_NOMBRE,TIPOEMPLEADO_ACTUAL_DESC,SUBGRUPO,NUM_TITULACIONES,NUM_TIT_BACHILLERATO,NUM_TIT_CUARTO_NIVEL,NUM_TIT_TERCER_NIVEL,NUM_CAPACITACIONES,SUMA_DURACION_CAPACITACIONES,NUM_CAPACITACIONES_APROBACION,NUM_CAPACITACIONES_VIRTUAL,NUM_CAPACITACIONES_PRESENCIAL,NUM_CERTIFICACIONES,SUMA_DURACION_CERTIFICACIONES,NUM_PONENCIAS,SUMA_DURACION_PONENCIAS,NUM_CURSOS,NUM_PERIODOS_DOCENCIA,TOTAL_HORAS_DOCENCIA,TOTAL_ESTUDIANTES,PROMEDIO_ESTUDIANTES_POR_CURSO,NUM_ACTIVIDADES_POLITECNICAS,NUM_ACTIVIDADES_T1,NUM_ACTIVIDADES_T2,NUM_ACTIVIDADES_T3,TOTAL_HORAS_POLITECNICAS,NUM_EXPERIENCIAS_EXTERNAS,NUM_EXPERIENCIAS_ACADEMICAS,NUM_EXPERIENCIAS_ADMINISTRATIVAS,NUM_EXPERIENCIAS_POR_CLASIFICAR,NUM_EXPERIENCIAS_ROL_PROFESOR,NUM_IDIOMAS,NUM_IDIOMAS_NO_NATIVOS,NUM_IDIOMAS_CON_NIVELMCER,NUM_EVALUACIONES,PROMEDIO_HETEROEVALUACION,TOTAL_REGISTRADOS,TOTAL_EVALUADOS,COBERTURA_EVALUACION,NUM_RECONOCIMIENTOS,NUM_TIPOS_RECONOCIMIENTO_DISTINTOS,NUM_PROYECTOS_GRADO_DIRIGIDOS,NUM_PROGRAMAS_TITULACION_DISTINTOS,NUM_PROYECTOS_INVESTIGACION,NUM_PROYECTOS_ACTIVOS,NUM_PROYECTOS_FINALIZADOS,NUM_PROYECTOS_COMO_DIRECTOR,NUM_PROYECTOS_COMO_CODIRECTOR,NUM_PROYECTOS_COMO_PARTICIPANTE,NUM_PROYECTOS_VINCULACION,NUM_VINCULACION_TUTOR,NUM_VINCULACION_DIRECTOR_PROYECTO,NUM_VINCULACION_DIRECTOR_PROGRAMA,NUM_PUBLICACIONES,NUM_PUBLICACIONES_INDEXADAS,NUM_PUBLICACIONES_REVISION_PARES,NUM_PUBLICACIONES_Q1,NUM_PUBLICACIONES_Q2,N_REGISTROS_HISTORIAL,N_CONTRATOS_TOTAL,N_CARGOS_DISTINTOS,CARGO_MAS_FRECUENTE,MULTIPLES_CARGOS_MISMO_ANIO,N_UNIDADES_DISTINTAS,N_FACULTADES_DISTINTAS,PASO_POR_RECTORADO,N_REGIMENES_DISTINTOS,REGIMEN_INICIAL_DESC,REGIMEN_ACTUAL_DESC,ES_DOCENTE_ADMIN_MIXTO,ANIOS_EXPERIENCIA_DOCENTE,ANIOS_EXPERIENCIA_ADMINISTRATIVO,DEDICACION_DOCENTE_ACTUAL,DEDICACION_DOCENTE_MAS_FRECUENTE,N_DEDICACIONES_DOCENTE_DISTINTAS,PROPORCION_CONTRATOS_FINALIZADOS,VIGENTE_ACTUALMENTE,ANTIGUEDAD_EFECTIVA_ANIOS,ANTIGUEDAD_CALENDARIO_ANIOS,N_REINGRESOS,NIVEL_ACADEMICO_MAXIMO,PROPORCION_CAPACITACIONES_APROBADAS,HORAS_PROMEDIO_POR_ACTIVIDAD_POLITECNICA,NUM_PUBLICACIONES_POR_ANIO,NUM_PROYECTOS_INVESTIGACION_POR_ANIO,N_REGISTROS_TEXTO,N_FUENTES_DISTINTAS,LONGITUD_TOTAL_CARACTERES,CARGO_ACTUAL,UNIDAD_ACTUAL_NOMBRE,VIGENTE_TRAMO_ESTRUCTURAL,ES_MIXTO,CARGOS_ACTUALES_MIXTO,CATEGORIAS_ACTUALES_MIXTO,DURACION_MEDIANA_TRAMO_ANIOS,TURBULENCIA_TRAMOS,ENTROPIA_CATEGORIA_CARGO,PROPORCION_ANIOS_ADMINISTRATIVO,CATEGORIA_ROL_ADICIONAL_MAS_RECIENTE,TUVO_ROL_ADICIONAL_SIMULTANEO,ANIOS_EN_UNIDAD_ACTUAL,TUVO_FUNCION_ADICIONAL,CATEGORIA_FUNCION_ADICIONAL_MAS_RECIENTE,CARGO_ES_CONTRATO_PUNTUAL_VIGENTE
665063,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,3.0,0.0,2.0,1.0,10.0,399.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,58.62,19.0,3.8,7.0,0.0,7.0,0.0,460.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,89.44,19.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,TÉCNICO DOCENTE 1 (TC),False,1.0,1.0,False,1.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,0.12,0.0,Tiempo Completo,Tiempo Completo,1.0,1.0,False,0.12,0.12,0.0,cuarto_nivel,0.8,65.71428571428571,,,17.0,4.0,1263.0,TÉCNICO DOCENTE 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,False,False,,,0.11,,-0.0,0.0,,False,0.11,False,,False
228,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,3.0,0.0,2.0,1.0,20.0,509.0,13.0,4.0,3.0,1.0,68.0,0.0,0.0,84.0,14.0,6556.79,2504.0,29.81,79.0,66.0,62.0,51.0,13311.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,42.0,89.91,2687.0,2409.0,0.8965,3.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,32.0,13.0,PROFESOR NO TITULAR OCASIONAL (TC),True,1.0,1.0,False,3.0,,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,12.94,16.35,Tiempo Completo,Tiempo Completo,2.0,0.98,True,22.66,23.95,2.0,cuarto_nivel,0.65,168.49367088607596,0.0,0.0,32.0,5.0,1981.0,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,True,False,,,0.81,1.46,0.7472,0.3888,,False,8.7,True,JEFATURA_SUPERVISION_OPERATIVA,False
1681,5,Docente titular de carrera,DOCENTE,DOCENTE_TITULAR_CARRERA,3.0,0.0,3.0,0.0,37.0,1327.5,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,35.0,30.0,29.0,20.0,20144.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,83.57,744.0,583.0,0.7836,0.0,0.0,25.0,5.0,14.0,3.0,11.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,22.0,10.0,3.0,2.0,5.0,97.0,64.0,15.0,DECANO(A),True,1.0,0.0,False,3.0,,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,29.92,1.77,Tiempo Parcial,Tiempo Completo,3.0,0.98,False,13.4,22.2,18.0,cuarto_nivel,0.4864864864864865,575.5428571428571,1.6417910447761193,1.044776119402985,86.0,4.0,7470.0,PROFESOR TITULAR AGREGADO 3 (TP),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,True,False,,,0.06,2.17,0.9058,0.012,,False,10.12,True,AUTORIDAD_ACADEMICA_SUPERIOR,False
29773,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.16,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.16,2.56,3.0,cuarto_nivel,,,,,1.0,1.0,22.0,,,,False,,,,,,,,False,,False,,False
2544,2,Autoridad administrativa (Gerente/Director),ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,3.0,0.0,2.0,1.0,34.0,1330.0,8.0,7.0,6.0,4.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,25.0,9.0,DIRECTOR DE INGENIERÍA EN SISTEMAS,True,2.0,0.0,False,2.0,,LOSEP - LEY ORGANICA DE SERVICIO PUBLICO,False,0.0,23.31,,,0.0,0.96,False,17.76,25.57,24.0,cuarto_nivel,0.2352941176470588,,0.0,0.0,38.0,3.0,1740.0,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,True,False,,,1.8,0.97,1.1971,1.0,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,True,10.66,True,OTROS_AA,False
30674,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,4.0,1.0,1.0,1.0,9.0,278.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,690.99,286.0,28.6,3.0,0.0,3.0,0.0,140.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,92.71,146.0,140.0,0.9589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,2.0,PROFESOR NO TITULAR OCASIONAL (MT),False,1.0,1.0,False,1.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,False,0.71,0.0,Tiempo Parcial,Medio Tiempo,2.0,1.0,False,0.7,3.37,1.0,cuarto_nivel,0.8888888888888888,46.66666666666666,,,14.0,3.0,548.0,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,False,False,,,0.34,0.12,-0.0,0.0,,False,0.31,False,,False
1262,5,Docente titular de carrera,DOCENTE,DOCENTE_TITULAR_CARRERA,3.0,0.0,2.0,1.0,15.0,322.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,72.0,14.0,7212.23,1893.0,26.29,88.0,76.0,78.0,53.0,12491.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,58.0,88.58,5022.0,4370.0,0.8702,0.0,0.0,20.0,3.0,6.0,6.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,59.0,13.0,PROFESOR PREGRADO,True,1.0,1.0,False,3.0,,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,26.67,3.21,Tiempo Completo,Tiempo Completo,4.0,0.98,False,11.55,25.83,25.0,cuarto_nivel,0.8666666666666667,141.9431818181818,0.0,0.5194805194805194,43.0,5.0,4338.0,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,False,,,0.36,2.7,0.2724,0.0774,,False,13.95,True,OTROS_AA,False
66974,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2.0,0.0,1.0,1.0,4.0,92.0,1.0,0.0,2.0,1.0,72.0,0.0,0.0,52.0,13.0,2070.29,934.0,17.62,9.0,8.0,9.0,3.0,473.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,26.0,92.5,500.0,441.0,0.882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,4.0,PROFESOR NO TITULAR OCASIONAL (TP),True,2.0,1.0,False,2.0,,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,6.56,0.01,Tiempo Parcial,Tiempo Parcial,2.0,0.94,True,6.12,17.32,8.0,cuarto_nivel,0.25,52.55555555555556,0.0,0.0,10.0,4.0,226.0,PROFESOR NO TITULAR OCASIONAL (TP),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",True,False,,,0.37,1.2,-0.0,0.0,,False,0.96,False,,False
7934,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,SERVICIOS PROFESIONALES - ACTIVIDADES DE CAPACITACIÓN,False,1.0,1.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.0,0.02,,,0.0,1.0,False,0.02,2.98,1.0,cuarto_nivel,,,,,0.0,0.0,0.0,,,,False,,,,,,,,False,,False,,False
97472,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,3.0,0.0,2.0,1.0,61.0,2878.0,9.0,1.0,0.0,5.0,187.0,0.0,0.0,30.0,8.0,2559.54,897.0,29.9,36.0,31.0,32.0,20.0,9749.0,7.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,16.0,89.44,1144.0,1058.0,0.9248,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,25.0,14.0,4.0,PROFESOR NO TITULAR OCASIONAL (TC),True,4.0,1.0,True,2.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,7.51,0.32,Tiempo Completo,Tiempo Completo,1.0,1.0,False,7.38,7.38,0.0,cuarto_nivel,0.1475409836065573,270.80555555555554,0.6775067750677507,0.2710027100271003,76.0,6.0,4732.0,PROFESOR NO TITULAR OCASIONAL (TC),DECANATO DE GRADO,False,False,,,7.38,,-0.0,0.0,,False,3.98,False,,False
8850,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.09,0.0,Tiempo Parcial,Tiempo Parcial,1.0,0.5,True,0.09,1.98,1.0,cuarto_nivel,,,,,1.0,1.0,42.0,,,,False,,,,,,,,False,,False,,False
30568,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,1.0,0.0,1.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,SERVICIOS PROFESIONALES - EJECUCIÓN DE ACTIVIDADES,False,2.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.0,1.28,,,0.0,0.5,True,1.28,5.41,1.0,cuarto_nivel,0.0,,0.0,2.34375,4.0,2.0,746.0,,,,False,,,,,,,,False,,False,,False
1534,8,Profesional / Analista,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2.0,1.0,0.0,1.0,26.0,314.0,14.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,12.0,5.0,ANALISTA DE COMPRAS PÚBLICAS 2,True,2.0,0.0,False,1.0,,LOSEP - LEY ORGANICA DE SERVICIO PUBLICO,False,0.0,12.95,,,0.0,1.0,False,12.56,27.55,2.0,tercer_nivel,0.5384615384615384,,0.0,0.0,28.0,2.0,1299.0,ANALISTA DE COMPRAS PÚBLICAS 2,DIRECCIÓN DE ADQUISICIONES,False,False,,,5.03,0.71,0.9417,1.0,,False,0.0,False,,False
41004,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,2.0,0.0,1.0,1.0,8.0,246.0,2.0,4.0,0.0,2.0,34.0,0.0,0.0,80.0,14.0,7061.78,1738.0,21.72,66.0,49.0,57.0,36.0,13667.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,53.0,94.06,1367.0,1220.0,0.8925,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,7.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,7.0,6.0,TÉCNICO DOCENTE 1 (TC),True,2.0,2.0,False,1.0,,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,10.36,0.42,Tiempo Completo,Tiempo Completo,1.0,0.94,False,9.89,11.47,2.0,cuarto_nivel,0.25,207.0757575757576,0.0,0.2022244691607684,34.0,6.0,2509.0,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,False,,,1.25,1.32,0.5302,0.0399,,False,8.54,True,JEFATURA_SUPERVISION_OPERATIVA,False
656801,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.06,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.06,0.06,0.0,cuarto_nivel,,,,,10.0,2.0,1369.0,,,,False,,,,,,,,False,,False,,False
1597,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,2.0,0.0,0.0,80.0,6.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,80.58,238.0,171.0,0.7185,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.46,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.46,3.76,10.0,cuarto_nivel,,40.0,,,8.0,2.0,495.0,,,,False,,,,,,,,False,,False,,False
30390,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,4.0,0.0,2.0,2.0,50.0,1305.0,12.0,4.0,16.0,1.0,200.0,0.0,0.0,16.0,13.0,1538.54,219.0,13.69,64.0,51.0,45.0,25.0,11668.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,93.16,1750.0,1330.0,0.76,0.0,0.0,3.0,2.0,5.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,45.0,25.0,14.0,PROFESOR NO TITULAR OCASIONAL (MT),True,4.0,2.0,False,2.0,,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,14.06,1.63,Medio Tiempo,Tiempo Parcial,4.0,0.97,True,13.97,16.91,9.0,cuarto_nivel,0.24,182.3125,0.1431639226914817,0.3579098067287043,72.0,8.0,4539.0,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,False,,,0.48,1.08,1.0386,0.0,,False,0.52,False,,False
650954,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,4.0,0.0,1.0,3.0,25.0,650.0,7.0,8.0,1.0,1.0,32.0,0.0,0.0,256.0,14.0,9568.33,4564.0,17.76,23.0,23.0,19.0,15.0,4728.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,128.0,95.44,3980.0,3616.0,0.9085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,15.0,9.0,PROFESOR NO TITULAR OCASIONAL (TC),True,7.0,3.0,True,3.0,,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,10.87,3.91,Tiempo Completo,Tiempo Completo,1.0,0.95,False,11.9,12.05,2.0,cuarto_nivel,0.28,205.56521739130437,0.0,0.0,27.0,3.0,1143.0,PROFESOR NO TITULAR OCASIONAL (TC),DECANATO DE GRADO,True,False,,,1.72,0.75,1.0183,0.1563,,False,6.7,False,,False
2612,0,Asistencia secretarial / oficina,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,3.0,1.0,0.0,2.0,18.0,305.0,7.0,7.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,10.0,4.0,ASISTENTE EJECUTIVA 2,False,2.0,0.0,False,1.0,,LOSEP - LEY ORGANICA DE SERVICIO PUBLICO,False,0.0,20.67,,,0.0,0.94,True,16.84,25.48,38.0,tercer_nivel,0.3888888888888889,,0.0,0.0,18.0,2.0,755.0,ASISTENTE EJECUTIVA 2,DECANATO DE POSGRADO,True,False,,,1.02,1.7,0.3922,1.0,,False,8.18,False,,False
66819,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,6.0,0.0,5.0,1.0,91.0,1775.5,23.0,39.0,3.0,9.0,301.0,6.0,39.0,128.0,20.0,10642.72,3675.0,28.71,48.0,42.0,44.0,26.0,6533.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,65.0,89.7,3917.0,3235.0,0.8259,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,18.0,5.0,PROFESOR NO TITULAR OCASIONAL (TC),True,1.0,1.0,False,2.0,,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,14.45,4.11,Tiempo Completo,Tiempo Completo,2.0,0.97,False,16.55,16.8,2.0,cuarto_nivel,0.2527472527472527,136.10416666666666,0.0,0.0,106.0,5.0,4710.0,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,False,,,0.3,2.17,0.1876,0.0463,,False,9.7,False,,False
2196,11,Técnico docente / de investigación,DOCENTE,TECNICO_DOCENTE_APOYO,2.0,0.0,1.0,1.0,7.0,100.0,4.0,4.0,2.0,4.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,2.0,1.0,0.0,0.0,,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,2.0,TÉCNICO DOCENTE 3 (TC),False,2.0,1.0,False,2.0,LOSEP - LEY ORGANICA DE SERVICIO PUBLICO,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,3.76,0.96,Tiempo Completo,Tiempo Completo,1.0,0.8,True,4.25,8.65,1.0,cuarto_nivel,0.5714285714285714,,0.0,0.0,19.0,3.0,477.0,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES,True,False,,,2.13,0.78,0.5334,0.2252,,False,3.3,False,,False
649377,4,Docente no titular / ocasional,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2.0,0.0,1.0,1.0,24.0,523.0,15.0,12.0,2.0,0.0,0.0,0.0,0.0,102.0,15.0,8086.95,1548.0,15.18,70.0,53.0,58.0,27.0,9730.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,58.0,88.5,1161.0,1042.0,0.8975,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,9.0,4.0,PROFESOR NO TITULAR OCASIONAL (TC),True,2.0,2.0,False,2.0,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,LOES - LEY ORGANICA DE EDUCACION SUPERIOR,True,11.15,1.28,Tiempo Completo,Tiempo Completo,1.0,0.95,False,11.49,11.49,0.0,cuarto_nivel,0.625,139.0,0.0,0.0870322019147084,36.0,5.0,2747.0,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,True,False,,,1.28,1.41,0.4391,0.107,,False,8.54,True,JEFATURA_SUPERVISION_OPERATIVA,False
2431,-1,Personal por contrato puntual / prestación de servicios (sin cargo estructural),,,3.0,0.0,2.0,1.0,1.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,6.0,5.0,3.0,2172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.82,132.0,115.0,0.8712,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,1.0,PRESTACIÓN SERVICIOS PROFESIONALES,False,0.0,0.0,False,1.0,CONTRATO CIVIL,CONTRATO CIVIL,False,0.62,0.0,Tiempo Parcial,Tiempo Parcial,1.0,1.0,False,0.62,5.45,5.0,cuarto_nivel,1.0,362.0,,,10.0,2.0,1294.0,,,,False,,,,,,,,False,,False,,False
