CLUSTER,FEATURE,VALUE_CLUSTER,VALUE_GLOBAL,DIFFERENCE,IMPORTANCE,INTERPRETACION
0,NUM_PONENCIAS,0.0,0.0,0.0,0.0,Mediana de NUM_PONENCIAS en línea con del promedio institucional (0 vs 0).
0,SUMA_DURACION_PONENCIAS,0.0,0.0,0.0,0.0,Mediana de SUMA_DURACION_PONENCIAS en línea con del promedio institucional (0 vs 0).
0,NUM_CURSOS,0.0,0.0,0.0,0.0,Mediana de NUM_CURSOS en línea con del promedio institucional (0 vs 0).
0,NUM_PERIODOS_DOCENCIA,0.0,0.0,0.0,0.0,Mediana de NUM_PERIODOS_DOCENCIA en línea con del promedio institucional (0 vs 0).
0,TOTAL_HORAS_DOCENCIA,0.0,0.0,0.0,0.0,Mediana de TOTAL_HORAS_DOCENCIA en línea con del promedio institucional (0 vs 0).
0,TOTAL_ESTUDIANTES,0.0,0.0,0.0,0.0,Mediana de TOTAL_ESTUDIANTES en línea con del promedio institucional (0 vs 0).
0,NUM_EXPERIENCIAS_EXTERNAS,2.0,2.0,0.0,0.0,Mediana de NUM_EXPERIENCIAS_EXTERNAS en línea con del promedio institucional (2 vs 2).
0,NUM_EXPERIENCIAS_ACADEMICAS,0.0,0.0,0.0,0.0,Mediana de NUM_EXPERIENCIAS_ACADEMICAS en línea con del promedio institucional (0 vs 0).
0,NUM_EXPERIENCIAS_ADMINISTRATIVAS,0.0,0.0,0.0,0.0,Mediana de NUM_EXPERIENCIAS_ADMINISTRATIVAS en línea con del promedio institucional (0 vs 0).
0,NUM_EXPERIENCIAS_ROL_PROFESOR,0.0,0.0,0.0,0.0,Mediana de NUM_EXPERIENCIAS_ROL_PROFESOR en línea con del promedio institucional (0 vs 0).
0,NUM_IDIOMAS,1.0,1.0,0.0,0.0,Mediana de NUM_IDIOMAS en línea con del promedio institucional (1 vs 1).
0,NUM_IDIOMAS_NO_NATIVOS,1.0,1.0,0.0,0.0,Mediana de NUM_IDIOMAS_NO_NATIVOS en línea con del promedio institucional (1 vs 1).
0,NUM_IDIOMAS_CON_NIVELMCER,0.0,0.0,0.0,0.0,Mediana de NUM_IDIOMAS_CON_NIVELMCER en línea con del promedio institucional (0 vs 0).
0,NUM_EVALUACIONES,0.0,0.0,0.0,0.0,Mediana de NUM_EVALUACIONES en línea con del promedio institucional (0 vs 0).
0,TOTAL_REGISTRADOS,0.0,0.0,0.0,0.0,Mediana de TOTAL_REGISTRADOS en línea con del promedio institucional (0 vs 0).
0,TOTAL_EVALUADOS,0.0,0.0,0.0,0.0,Mediana de TOTAL_EVALUADOS en línea con del promedio institucional (0 vs 0).
0,NUM_RECONOCIMIENTOS,0.0,0.0,0.0,0.0,Mediana de NUM_RECONOCIMIENTOS en línea con del promedio institucional (0 vs 0).
0,NUM_TIPOS_RECONOCIMIENTO_DISTINTOS,0.0,0.0,0.0,0.0,Mediana de NUM_TIPOS_RECONOCIMIENTO_DISTINTOS en línea con del promedio institucional (0 vs 0).
0,NUM_PROYECTOS_GRADO_DIRIGIDOS,0.0,0.0,0.0,0.0,Mediana de NUM_PROYECTOS_GRADO_DIRIGIDOS en línea con del promedio institucional (0 vs 0).
0,NUM_PROGRAMAS_TITULACION_DISTINTOS,0.0,0.0,0.0,0.0,Mediana de NUM_PROGRAMAS_TITULACION_DISTINTOS en línea con del promedio institucional (0 vs 0).
0,NUM_PROYECTOS_INVESTIGACION,0.0,0.0,0.0,0.0,Mediana de NUM_PROYECTOS_INVESTIGACION en línea con del promedio institucional (0 vs 0).
0,NUM_PROYECTOS_ACTIVOS,0.0,0.0,0.0,0.0,Mediana de NUM_PROYECTOS_ACTIVOS en línea con del promedio institucional (0 vs 0).
0,NUM_PROYECTOS_FINALIZADOS,0.0,0.0,0.0,0.0,Mediana de NUM_PROYECTOS_FINALIZADOS en línea con del promedio institucional (0 vs 0).
0,NUM_PROYECTOS_COMO_DIRECTOR,0.0,0.0,0.0,0.0,Mediana de NUM_PROYECTOS_COMO_DIRECTOR en línea con del promedio institucional (0 vs 0).
0,NUM_PROYECTOS_COMO_CODIRECTOR,0.0,0.0,0.0,0.0,Mediana de NUM_PROYECTOS_COMO_CODIRECTOR en línea con del promedio institucional (0 vs 0).
0,NUM_PROYECTOS_COMO_PARTICIPANTE,0.0,0.0,0.0,0.0,Mediana de NUM_PROYECTOS_COMO_PARTICIPANTE en línea con del promedio institucional (0 vs 0).
0,NUM_PROYECTOS_VINCULACION,0.0,0.0,0.0,0.0,Mediana de NUM_PROYECTOS_VINCULACION en línea con del promedio institucional (0 vs 0).
0,NUM_VINCULACION_TUTOR,0.0,0.0,0.0,0.0,Mediana de NUM_VINCULACION_TUTOR en línea con del promedio institucional (0 vs 0).
0,NUM_VINCULACION_DIRECTOR_PROYECTO,0.0,0.0,0.0,0.0,Mediana de NUM_VINCULACION_DIRECTOR_PROYECTO en línea con del promedio institucional (0 vs 0).
0,NUM_VINCULACION_DIRECTOR_PROGRAMA,0.0,0.0,0.0,0.0,Mediana de NUM_VINCULACION_DIRECTOR_PROGRAMA en línea con del promedio institucional (0 vs 0).
0,NUM_PUBLICACIONES,0.0,0.0,0.0,0.0,Mediana de NUM_PUBLICACIONES en línea con del promedio institucional (0 vs 0).
0,NUM_PUBLICACIONES_INDEXADAS,0.0,0.0,0.0,0.0,Mediana de NUM_PUBLICACIONES_INDEXADAS en línea con del promedio institucional (0 vs 0).
0,NUM_PUBLICACIONES_REVISION_PARES,0.0,0.0,0.0,0.0,Mediana de NUM_PUBLICACIONES_REVISION_PARES en línea con del promedio institucional (0 vs 0).
0,NUM_PUBLICACIONES_Q1,0.0,0.0,0.0,0.0,Mediana de NUM_PUBLICACIONES_Q1 en línea con del promedio institucional (0 vs 0).
0,NUM_PUBLICACIONES_Q2,0.0,0.0,0.0,0.0,Mediana de NUM_PUBLICACIONES_Q2 en línea con del promedio institucional (0 vs 0).
0,N_UNIDADES_DISTINTAS,1.0,1.0,0.0,0.0,Mediana de N_UNIDADES_DISTINTAS en línea con del promedio institucional (1 vs 1).
