IDPERSONA,PC1,PC2
61594,-1.9214054040841726,4.858128097708869
869,5.590352972478352,-1.083155201281987
656758,-4.745805947323735,-3.3310432597969273
866,-3.011506745763738,3.3668278602896526
653856,-4.720251172424015,-2.7073495050931418
3313,4.251205010728809,-2.3767434751117125
66660,3.5213711086835207,-0.8863040350689645
3312,12.57195191376229,2.079698121515246
645724,5.9733686011345135,-0.3414874976416775
874,0.5978608223732323,-2.97273554054603
676,-5.238309634135492,-3.15600365562717
946,-2.3481722555287283,3.3154544051431376
647015,-2.3782739967573696,0.34962369287521694
103141,-0.260265075365008,-1.4118106834095479
846,13.117762862998294,1.7218400690145925
878,-2.799000058410398,3.088732416125844
840,-1.6527434806250942,4.849590658264204
697,14.728574041518847,2.22656459693624
3685,9.286803067796724,0.8729851360218416
865,0.3422065230043951,3.8455405093744313
18327,9.271419413830298,0.5483969807602497
656058,-2.962074821235504,-2.519150838476539
98973,4.964819514825606,1.7253822916279042
896,-5.675421766119996,-2.511176409789599
1116,-3.4275971905770395,2.8356502379494244
130,10.180078667401478,0.890345437982703
97468,11.49391827634302,-2.104303107108301
652947,-5.095570291459172,-1.2665409686299647
81409,-3.4469259915254713,-1.7320997115902526
654392,1.3450171719312696,-3.7114114361403767
652874,-5.164337171391862,-3.182373380024283
898,6.407878901494033,-1.1890075802236406
891,-1.4381968381290084,2.385705851015295
5290,6.0520511216851505,-0.13504052900998445
654360,8.678377685990249,-1.2016777756361252
948,-3.7500059284186005,-2.404487298905551
3600,13.535809854247267,1.3412355611142228
658170,-4.629664814570152,-2.5671313991563074
1000,-2.2907020962164304,4.612861387176396
903,-2.66354605293328,2.8053452222176727
13660,3.0455859537689585,0.6494431445175481
98967,-3.675485062459168,0.4309657903898975
978,-3.041982528832525,3.2477410686320813
944,-1.248571068401328,5.175087467106004
3255,15.661868719501722,-0.4724227242794537
893,-3.5346898130598916,2.265179654418653
637706,0.18972535916729671,-0.09644962844516024
912,7.770573795233889,-0.6632211067583705
939,-2.9407435118289675,3.1983369602974405
7281,12.872479165236934,-0.6560159339469911
760,7.386161054312813,0.5903238880042846
1032,-2.8959692767139895,3.053247704155605
969,0.9307109684435559,5.056542181049109
953,-3.2126012209301864,2.647693075330804
652988,-4.236405009441979,-2.785511854778049
656760,-4.935779418426462,-3.0221219288552224
7197,-4.123173598313712,1.3783177718804864
653827,-3.972201251194576,1.8067615943778288
3467,-1.4984135018636584,4.967128439598479
975,-1.0088844439745854,6.016435031292631
13663,-3.4141514428388553,1.15741909565436
651451,-5.079463605325287,-0.500019889705779
954,7.728117613380487,0.23007070933888218
81645,-3.9592533460780164,-2.385452001670568
651346,8.19603990104773,-1.2321248246877214
90,0.9707028300745789,3.319941742738519
3771,-3.130888151784332,2.451922054477809
919,-2.5034792176406264,4.000455088578678
923,8.360451945791759,-0.31732782716555213
69247,-2.7451147082586544,2.7577760906335658
7125,-2.1443797717145583,-0.5712300570525837
77113,-4.236772681295582,-2.5373777605503167
102363,-5.066498909043402,-0.895356071531318
660655,-4.722464359055717,-1.5045769099373592
98974,-2.7515575678009783,1.7813768843036402
972,-1.6096293446100718,4.801637775784586
654361,4.552799580648915,-1.814873722354702
938,-3.128992519787124,2.916910813123005
659610,-5.079750947572527,-3.3204106600144336
641237,10.722878314877175,-1.1855623305473886
656697,-6.0363319993667535,-2.7162088274181473
973,5.8595353684338916,-0.15948959433281684
3465,-2.1450391744275352,3.9974780074675023
103128,6.13172128427944,-2.5394649247024073
964,11.667878876541502,0.21834978794249396
1033,-3.0224508447159826,3.4329443864153752
921,6.855722542392054,-0.804129203291483
636088,-1.5685763539285413,2.8979854622466426
82037,-3.4921453173368544,-0.683494262842925
656757,-4.7391484545019775,-3.155978512991985
926,2.632423454231873,1.172338894071363
662709,-5.551878867911657,-2.3628922098451772
3471,14.238740613723953,2.8847222005461397
7443,12.167979723048875,0.2783737175408808
1013,7.32855491543406,-0.21341491243378102
5325,9.987147378081199,0.8030572088608424
3612,8.634826924493513,-0.7008487376830203
19999,-2.6629501282546144,2.6874182638021176
931,11.465888475454124,-0.8931723819762203
96324,9.842948444870506,0.9197967023752736
656039,-4.323720249663138,-1.6541113095899662
1075,14.618396671053523,0.45589790250172857
1061,-2.761698987585817,4.310763446815047
659609,-4.272221843918868,-2.8459575189484685
648615,3.7529521298209154,-2.3684606492277447
643899,-1.0770990649922003,2.707378315968874
7351,6.016019425554647,2.6280321806713745
1122,-3.3640006110777274,3.6750353298152127
1038,4.513031961796723,0.7416499732102122
97773,-1.7397990077934657,5.154867855158056
656004,-2.9132559334035637,3.7481550039889426
20698,-1.6922093615228606,-0.5915311059570988
11865,1.0316938339466994,3.4962833255106904
659600,-3.961222800870563,-2.135455428256604
660701,-3.486735173623224,-1.5555799847331462
132,3.4081876381374663,0.34779064110669156
1041,7.3912764091565535,0.8706091511847244
1060,5.948436429304308,-0.07234631557477751
1268,-2.1625507543586204,4.966305780647145
660719,-6.22063400897033,-2.614066687503392
645801,5.576808357405492,-0.7785602396875677
21004,2.4722594411210785,-1.5064313424754714
5339,7.583802055142614,-0.2525807737412963
5336,10.925840322543156,1.210866137287035
662515,-4.921404735833746,-2.7942128983312977
23638,-3.8105772210046243,-1.1239513526140774
695,-3.7067760826469,-2.839901445657275
1123,-2.7669357620181336,4.2118482474373184
97463,13.357775072996128,-0.27265789925182254
