IDPERSONA,RAMA,PC1,PC2
3731,ADMINISTRATIVO,0.045839037746191025,-0.08680059015750885
3734,ADMINISTRATIVO,0.1423880159854889,-0.06627409905195236
3735,ADMINISTRATIVO,0.1876525580883026,-0.041108567267656326
3771,ADMINISTRATIVO,0.07253233343362808,0.001386508229188621
3775,ADMINISTRATIVO,-0.027360057458281517,0.08364948630332947
3776,ADMINISTRATIVO,-0.03623266890645027,-0.04024311900138855
3792,ADMINISTRATIVO,0.08670474588871002,-0.027589887380599976
3796,ADMINISTRATIVO,0.05727435648441315,0.0767972469329834
3802,ADMINISTRATIVO,0.034308452159166336,-0.013220476917922497
3808,ADMINISTRATIVO,0.09142594039440155,0.018820500001311302
3810,ADMINISTRATIVO,-0.007617460563778877,0.08191891014575958
3814,ADMINISTRATIVO,0.1612398624420166,-0.02497418224811554
3818,ADMINISTRATIVO,-0.04360339418053627,-0.16257497668266296
3990,ADMINISTRATIVO,-0.027231700718402863,-0.015961403027176857
4062,ADMINISTRATIVO,0.005576714873313904,0.10540297627449036
4107,ADMINISTRATIVO,0.016017353162169456,-0.02968408167362213
4109,ADMINISTRATIVO,0.1230311319231987,0.09234479814767838
4145,ADMINISTRATIVO,-0.03456556051969528,0.17412059009075165
4163,ADMINISTRATIVO,0.02571035735309124,-0.12773005664348602
4294,ADMINISTRATIVO,0.019708991050720215,0.0002943115250673145
4329,ADMINISTRATIVO,0.1305730640888214,0.023781606927514076
4330,ADMINISTRATIVO,-0.08622732758522034,-0.03559703007340431
4353,ADMINISTRATIVO,0.0818185955286026,0.059439517557621
4444,ADMINISTRATIVO,-0.0009575855219736695,-0.12111718207597733
4466,ADMINISTRATIVO,-0.0771021917462349,0.08001264184713364
4512,ADMINISTRATIVO,0.1280733197927475,0.02155916765332222
4584,ADMINISTRATIVO,0.18627163767814636,-0.05852203071117401
4627,ADMINISTRATIVO,-0.06713908165693283,0.1247512474656105
4718,ADMINISTRATIVO,0.12044177204370499,0.08265053480863571
4736,ADMINISTRATIVO,0.08166152238845825,0.11707041412591934
4819,ADMINISTRATIVO,0.12824450433254242,-0.030362507328391075
4830,ADMINISTRATIVO,-0.006513239815831184,-0.1633824110031128
4860,ADMINISTRATIVO,0.06298324465751648,0.11611615121364594
4871,ADMINISTRATIVO,0.1269751638174057,-0.0737377479672432
5422,ADMINISTRATIVO,-0.05300713703036308,-0.11365696042776108
