IDPERSONA,TIPOEMPLEADO_DESC,CATEGORIA_CARGO,TRAMO_INICIO,TRAMO_FIN,N_CONTRATOS,CARGO_TRAMO,UNIDAD_TRAMO,CATEGORIA_CARGO_BASE_SIMULTANEA
1235,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-14,2026-03-20,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
1247,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-03-02,2023-03-07,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,JEFATURA_SUPERVISION_OPERATIVA
1247,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-06-30,2023-07-11,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,JEFATURA_SUPERVISION_OPERATIVA
1335,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-02-13,2023-03-17,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
1335,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-03-20,2023-03-31,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
1335,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-03-05,2024-03-17,1,SUBDECANO(A),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",DOCENTE_TITULAR_CARRERA
1349,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-04-01,2019-04-05,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1349,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-12-07,2019-12-12,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1373,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-05-13,2019-05-17,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1373,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-06-19,2019-06-21,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1373,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-07-08,2019-07-13,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1373,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-08-30,2019-09-06,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1373,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-10-05,2019-10-11,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1373,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-11-16,2019-11-20,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1586,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-01-28,2025-01-30,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
1601,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-06-19,2019-06-21,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1601,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-09-06,2019-09-06,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1601,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-09-14,2019-09-20,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1601,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-09-26,2019-09-27,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1676,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-03-28,2022-04-10,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,JEFATURA_SUPERVISION_OPERATIVA
1848,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-06-02,2025-06-07,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1848,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-08-22,2025-08-22,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1848,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-10-13,2025-10-20,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1885,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-01-26,2020-02-01,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1885,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-02-18,2020-02-18,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1885,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-10-12,2020-10-15,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1885,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-11-09,2020-11-15,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-02-17,2020-02-21,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-02-26,2020-03-06,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-03-09,2020-04-03,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-03-02,2021-03-10,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-04-07,2021-04-16,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-11-23,2021-11-26,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-02-21,2022-02-25,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-03-28,2022-04-22,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-05-03,2022-05-06,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-05-24,2022-06-11,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1935,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2022-07-04,2022-07-08,1,SUBDECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
1961,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-02-23,2024-03-12,2,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
1961,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-03-18,2024-03-31,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
1961,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-07-08,2024-07-15,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
1961,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-07-29,2024-08-16,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
1961,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-10-03,2024-10-10,1,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,DOCENTE_TITULAR_CARRERA
1971,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-07-23,2019-07-27,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1971,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-10-07,2019-10-11,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1971,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-10-15,2019-10-20,1,DECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1971,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-11-21,2019-11-24,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1971,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2019-12-05,2019-12-12,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1971,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-01-21,2020-01-22,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1971,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2020-02-26,2020-03-06,1,SUBDECANO(A),DESCONOCIDA,DOCENTE_TITULAR_CARRERA
1971,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2021-02-22,2023-02-02,12,DECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,DOCENTE_TITULAR_CARRERA
2008,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-04-04,2022-07-22,1,DIRECTOR DEL CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-11-21,2022-11-25,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-03-07,2023-03-08,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-04-25,2023-05-14,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-09-04,2023-09-15,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-09-25,2023-10-06,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-07-08,2024-07-10,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-09-09,2024-09-27,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-04-14,2025-04-25,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-09-01,2025-09-26,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2049,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2026-06-23,2026-07-15,1,GERENTE DE PLANIFICACIÓN ESTRATÉGICA,GERENCIA DE PLANIFICACIÓN ESTRATÉGICA,PROFESIONAL_ANALISTA
2105,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2019-09-24,2019-09-28,1,GERENTE FINANCIERO,DESCONOCIDA,JEFATURA_SUPERVISION_OPERATIVA
2105,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2021-03-23,2021-04-05,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,JEFATURA_SUPERVISION_OPERATIVA
2105,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-10-23,2023-11-05,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,JEFATURA_SUPERVISION_OPERATIVA
2105,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-05-20,2024-05-26,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,JEFATURA_SUPERVISION_OPERATIVA
2105,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-07-05,2024-07-25,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,JEFATURA_SUPERVISION_OPERATIVA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-04-24,2023-04-28,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-08-21,2023-08-24,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-09-20,2023-09-29,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-11-16,2023-11-16,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2023-12-07,2023-12-15,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-02-07,2024-02-19,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-03-10,2024-03-17,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-04-08,2024-04-12,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-06-12,2024-06-15,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-07-21,2024-07-26,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-07-29,2024-08-03,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-09-11,2024-09-16,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-09-21,2024-09-30,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-10-10,2024-10-19,2,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-12-23,2024-12-24,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-01-28,2025-01-30,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-03-07,2025-03-11,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-03-25,2025-03-28,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-03-30,2025-04-02,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-04-21,2025-05-01,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-05-06,2025-05-16,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-05-20,2025-05-31,2,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-07-25,2025-08-08,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-09-10,2025-09-12,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-10-12,2025-10-14,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-10-20,2025-10-21,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-11-18,2025-11-22,1,DECANO(A),VICERRECTORADO DE DOCENCIA,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-12-01,2025-12-07,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-02-07,2026-02-13,1,DECANO(A),DECANATO DE INVESTIGACIÓN,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-09,2026-03-27,3,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-30,2026-04-02,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-04-13,2026-04-17,1,SUBDECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-06-03,2026-06-08,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-06-15,2026-06-20,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-06-29,2026-07-03,1,DECANO(A),DECANATO DE VINCULACIÓN,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-08,2026-07-10,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2152,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-09-09,,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-01-02,2024-01-05,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-04-15,2024-04-27,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-05-19,2024-06-06,2,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2024-11-17,2024-11-26,2,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-08-25,2025-09-05,1,SUBDECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2025-09-22,2025-09-26,1,SUBDECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-01-27,2026-01-30,1,SUBDECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-02-18,2026-03-07,2,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-11,2026-03-16,1,DECANO(A),DECANATO DE POSGRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-03-23,2026-04-07,2,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-05-08,2026-05-08,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-06-12,2026-06-16,1,DECANO(A),DECANATO DE GRADO,DOCENTE_TITULAR_CARRERA
2178,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,2026-07-12,2026-07-18,1,DECANO(A),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,DOCENTE_TITULAR_CARRERA
2370,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-05-29,2025-06-11,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,PROFESIONAL_ANALISTA
2370,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2025-09-12,2025-09-19,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,PROFESIONAL_ANALISTA
2370,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2026-05-26,2026-06-08,1,GERENTE FINANCIERO,GERENCIA FINANCIERA,JEFATURA_SUPERVISION_OPERATIVA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-04-17,2023-04-26,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-06-19,2023-06-28,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-07-05,2023-07-05,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-09-13,2023-09-15,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-09-18,2023-10-13,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2023-12-29,2023-12-29,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-01-02,2024-01-12,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-03-18,2024-03-22,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-04-15,2024-04-22,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-07-08,2024-07-25,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
2380,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2024-09-11,2024-09-13,1,DIRECTOR DE INGENIERÍA EN SISTEMAS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,PROFESIONAL_ANALISTA
