IDPERSONA,IDESTRUCTURAORGANICA,UNIDAD_FUNCION,FUNCION_ADICIONAL,CATEGORIA_FUNCION_ADICIONAL,ES_SUBROGACION,ROL_SUBROGADO,CATEGORIA_ROL_SUBROGADO,NIVEL_FUNCION,DETALLE_NIVEL_FUNCION,FECHA_DESDE,FECHA_HASTA,DURACION_DIAS,ES_REPRESENTANTE_ESTUDIANTIL,ES_RUIDO_CALIDAD_DATOS,ES_DUPLICADO_EXACTO,ES_RUIDO_FUERA_DE_POBLACION,TIPOEMPLEADO_CONTRATO_DURANTE,CATEGORIA_CARGO_CONTRATO_DURANTE,ES_COINCIDENTE_CONTRATO
315,2,RECTORADO,Rector,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,1989-11-06,1992-11-08,1098,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
315,2,RECTORADO,Rector,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2012-11-12,2017-11-12,1826,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
315,2,RECTORADO,Rector,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2017-11-12,2017-11-12,0,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
316,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2012-11-20,2014-08-31,649,False,False,False,False,,,
321,25,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2012-11-13,2014-09-30,686,False,False,False,False,,,
323,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Decano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2012-11-13,2014-09-28,684,False,False,False,False,,,
332,2,RECTORADO,Rector,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,1974-03-18,1978-02-28,1443,False,False,False,False,,,
398,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Oceanografía,2022-09-24,2023-02-17,146,False,False,False,False,DOCENTE,DOCENTE_HONORARIO_ESPECIAL,False
398,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Oceanografía,2023-05-15,2023-09-22,130,False,False,False,False,DOCENTE,DOCENTE_HONORARIO_ESPECIAL,False
398,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Oceanografía,2023-09-25,2023-09-25,0,False,False,False,False,,,
398,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Oceanografía,2023-10-02,2023-10-02,0,False,False,False,False,DOCENTE,DOCENTE_HONORARIO_ESPECIAL,False
414,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Miembro del consejo directivo,OTROS_AA,False,,,,,2017-01-27,2019-01-23,726,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
414,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2019-01-24,2020-01-26,367,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
454,2,RECTORADO,Rector,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2002-11-11,2007-11-11,1826,False,False,False,False,,,
454,2,RECTORADO,Rector,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2007-11-12,2012-11-11,1826,False,False,False,False,,,
516,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Miembro del consejo directivo,OTROS_AA,False,,,,,2016-01-04,2019-01-03,1095,False,False,False,False,,,
529,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Acuicultura,2017-01-08,2017-02-14,37,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
529,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Acuicultura,2019-06-25,2020-01-28,217,False,False,False,False,DOCENTE,DOCENTE_HONORARIO_ESPECIAL,False
545,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Gerencia de Seguridad y Salud en el Trabajo,2015-01-05,2018-01-07,1098,False,False,False,False,,,
545,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Gerencia de Seguridad y Salud en el Trabajo,2018-01-08,2018-12-31,357,False,False,False,False,,,
545,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Gerencia de Seguridad y Salud en el Trabajo,2019-02-05,2019-12-31,329,False,False,False,False,,,
546,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Automatización y Control Industrial,2012-08-01,2016-04-30,1368,False,False,False,False,,,
597,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Ecoeficiencia Industrial,2016-09-19,2021-02-28,1623,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
597,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Ecoeficiencia Industrial,2020-01-01,2023-05-31,1246,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
614,2,RECTORADO,Rector,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,1978-03-01,1982-06-30,1582,False,False,False,False,,,
614,2,RECTORADO,Rector,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,1987-11-09,1989-11-05,727,False,False,False,False,,,
653,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Miembro del consejo directivo,OTROS_AA,False,,,,,2017-01-27,2020-01-26,1094,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
656,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Coordinador de vinculación con la sociedad,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería en Auditoría y Contaduría Pública Autorizada,2017-04-06,2018-04-05,364,False,False,False,False,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,False
667,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-02-17,2025-03-05,16,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
667,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-03-06,2025-03-14,8,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
667,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-04-05,2025-04-11,6,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
667,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-08-21,2025-09-05,15,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
667,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-09-10,2025-09-19,9,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
667,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-03-30,2026-04-02,3,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
667,136,DECANATO DE INVESTIGACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-06-18,2026-06-19,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
667,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-06-26,2026-07-03,7,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
667,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-07-27,2026-07-29,2,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
667,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-08-06,2026-08-07,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
671,61,FACULTAD DE CIENCIAS DE LA VIDA,Miembro del consejo directivo,OTROS_AA,False,,,,,2015-10-14,2018-10-13,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
671,61,FACULTAD DE CIENCIAS DE LA VIDA,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Licenciatura en Nutrición,2017-04-10,2018-02-13,309,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
678,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2012-11-13,2017-11-12,1825,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
678,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de programa de postgrado,JEFATURA_SUPERVISION_OPERATIVA,False,,,POSGRADO,Maestría en Ingeniería Biomédica,2022-09-19,2026-04-30,1319,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
678,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de prácticas empresariales,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Electrónica y Automatización,2026-03-30,2026-09-18,172,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
692,12,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,Miembro del consejo politécnico,OTROS_AA,False,,,,,2020-01-02,2021-02-10,405,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de carrera,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Oceanografía,2016-01-06,2016-04-08,93,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Miembro del consejo directivo,OTROS_AA,False,,,,,2017-01-27,2019-01-23,726,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,114,CENTRO INTERNACIONAL DEL PACÍFICO PARA LA REDUCCIÓN DEL RIESGO DE DESASTRES,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2017-03-03,2025-05-17,2997,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Decano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2017-11-13,2019-01-23,436,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2019-01-24,2021-02-21,759,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2019-01-24,2020-01-26,367,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,2,RECTORADO,Subrogación,OTROS_AA,True,Rector,AUTORIDAD_ACADEMICA_SUPERIOR,,,2019-03-21,2019-03-27,6,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2021-11-22,2024-11-21,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2024-11-22,2027-11-21,1094,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,114,CENTRO INTERNACIONAL DEL PACÍFICO PARA LA REDUCCIÓN DEL RIESGO DE DESASTRES,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2025-07-12,2025-09-14,64,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,114,CENTRO INTERNACIONAL DEL PACÍFICO PARA LA REDUCCIÓN DEL RIESGO DE DESASTRES,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2025-09-25,2026-03-15,171,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-02-20,2026-02-20,0,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
697,114,CENTRO INTERNACIONAL DEL PACÍFICO PARA LA REDUCCIÓN DEL RIESGO DE DESASTRES,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-04-03,2026-07-05,93,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
697,114,CENTRO INTERNACIONAL DEL PACÍFICO PARA LA REDUCCIÓN DEL RIESGO DE DESASTRES,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2026-07-07,,70,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
705,22,FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2014-10-20,2017-11-12,1119,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
709,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Decano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2014-09-29,2017-11-12,1140,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
709,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2021-11-22,2024-11-21,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
709,126,DECANATO DE VINCULACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2023-03-25,2023-03-29,4,False,False,False,False,DOCENTE,AUTORIDAD_ACADEMICA_SUPERIOR,True
709,126,DECANATO DE VINCULACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2023-04-19,2023-04-24,5,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
709,89,CENTRO NACIONAL DE RECURSOS COSTEROS,Director,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,False,,,,,2023-07-30,2025-02-28,579,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
709,126,DECANATO DE VINCULACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2023-09-07,2023-09-08,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
709,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2024-11-22,2027-11-21,1094,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
709,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2026-07-12,2026-07-18,6,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
725,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Telecomunicaciones,2017-09-07,2017-09-22,15,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
725,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Telecomunicaciones,2017-10-04,2020-01-01,819,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
725,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Miembro del consejo directivo,OTROS_AA,False,,,,,2018-08-23,2020-01-26,521,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
725,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,False,,,,,2020-01-02,2021-02-21,416,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
725,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2020-02-18,2020-02-18,0,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
725,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2020-03-05,2020-03-15,10,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
725,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2020-10-12,2020-10-15,3,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
725,16,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,Subrogación,OTROS_AA,True,Decano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2020-11-09,2020-11-15,6,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Miembro del consejo directivo,OTROS_AA,False,,,,,2017-01-27,2019-01-23,726,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Naval,2017-04-10,2018-03-31,355,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,11,"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Naval,2018-04-01,2019-01-23,297,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2019-01-24,2020-01-26,367,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Naval,2019-01-24,2020-01-16,357,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Naval,2020-01-17,2021-12-12,695,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2020-01-23,2020-01-31,8,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2021-09-23,2021-09-30,7,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2021-09-27,2021-10-05,8,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2021-11-22,2024-11-21,1095,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Naval,2021-12-14,2023-09-13,638,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2022-04-12,2022-04-22,10,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2022-08-15,2022-08-19,4,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2023-08-14,2023-08-18,4,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Naval,2023-09-14,2024-02-16,155,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2023-09-25,2023-09-29,4,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2023-10-05,2023-10-06,1,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2023-10-17,2023-10-23,6,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Naval,2024-02-19,2025-02-16,363,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Coordinador de acreditación internacional,JEFATURA_SUPERVISION_OPERATIVA,False,,,GRADO,Ingeniería Naval,2024-03-01,2024-02-26,0,False,True,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2024-10-07,2024-10-10,3,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2024-10-14,2024-10-18,4,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Miembro del consejo directivo,OTROS_AA,False,,,,,2024-11-22,2027-11-21,1094,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
768,86,FACULTAD DE INGENIERÍA MARÍTIMA Y CIENCIAS DEL MAR,Subrogación,OTROS_AA,True,Subdecano,AUTORIDAD_ACADEMICA_SUPERIOR,,,2025-01-28,2025-01-30,2,False,False,False,False,DOCENTE,DOCENTE_TITULAR_CARRERA,False
