IDPERSONA,TIPOEMPLEADO_DESC,CATEGORIA_CARGO,TRAMO_INICIO,TRAMO_FIN,N_CONTRATOS,CARGO_TRAMO,UNIDAD_TRAMO
2194,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2005-05-01,2005-12-30,1,DIRECTOR DE PROYECTOS DE TESIS DE GRADO,DESCONOCIDA
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2006-05-15,2006-09-23,1,PROFESOR,DESCONOCIDA
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2006-10-17,2007-03-06,1,PROFESOR,DESCONOCIDA
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2007-05-14,2007-09-22,1,PROFESOR,DESCONOCIDA
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2007-10-15,2008-03-05,1,PROFESOR,DESCONOCIDA
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2008-05-19,2008-09-26,1,PROFESOR,DESCONOCIDA
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2008-10-13,2009-03-02,1,PROFESOR,DESCONOCIDA
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2009-05-18,2009-09-25,1,PROFESOR,DESCONOCIDA
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2009-10-12,2010-03-02,2,PROFESOR,DESCONOCIDA
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2011-06-01,2013-01-01,3,PROFESOR TITULAR AUXILIAR (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
2194,DOCENTE,DOCENTE_TITULAR_CARRERA,2014-11-01,,21,PROFESOR TITULAR AUXILIAR 2 (TP),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
2196,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2018-01-15,2018-12-31,1,ANALISTA DE LABORATORIO,FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
2196,DOCENTE,TECNICO_DOCENTE_APOYO,2023-05-30,,10,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-06-01,2009-09-25,1,PROFESOR PREGRADO,DESCONOCIDA
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-10-12,2010-03-02,2,PROFESOR PREGRADO,DESCONOCIDA
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2013-05-13,2013-09-20,1,PROFESOR PREGRADO,DESCONOCIDA
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2013-10-14,2013-12-31,1,PROFESOR PREGRADO,DESCONOCIDA
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2014-10-20,2015-03-13,2,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-05-11,2015-10-02,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-10-19,2016-02-28,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2016-05-02,2016-09-23,1,PROFESOR NO TITULAR OCASIONAL 1 (TP),DESCONOCIDA
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2016-10-10,2017-03-17,2,PROFESOR NO TITULAR OCASIONAL 1 (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-05-02,2017-09-22,1,PROFESOR NO TITULAR OCASIONAL 1 (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-10-04,2018-03-02,2,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2018-05-02,2018-09-21,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2018-10-01,2019-02-22,2,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2019-05-13,2019-09-20,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2021-05-17,2021-09-24,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2021-10-04,2022-02-18,3,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2022-05-16,2022-09-23,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2022-10-03,2023-02-17,3,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2023-05-15,2024-02-16,3,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2024-05-13,2025-02-14,5,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2025-05-05,2026-02-13,3,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2200,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2026-05-04,,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2203,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,1999-05-25,1999-11-25,1,ASISTENTE DE LA COMPONENTE 4/VLIR-ESPOL,DESCONOCIDA
2203,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,1999-12-01,2000-05-30,1,ASISTENTE EN EL PROYECTO VLIR COMPONENTE 4,DESCONOCIDA
2203,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2000-06-01,2003-03-30,5,AYUDANTE DE INVESTIGACION C4.2 DEL COMPONENTE 4 DEL VLIR,DESCONOCIDA
2203,DOCENTE,DOCENTE_TITULAR_CARRERA,2003-12-01,2007-12-01,1,PROFESOR PREGRADO,DESCONOCIDA
2203,DOCENTE,DOCENTE_TITULAR_CARRERA,2008-01-01,,42,PROFESOR TITULAR PRINCIPAL 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
2208,DOCENTE,TECNICO_DOCENTE_APOYO,2014-05-12,2014-10-31,1,TÉCNICO DOCENTE,DESCONOCIDA
2208,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2020-02-22,,20,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA
2213,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2000-08-14,,44,AUXILIAR DE SERVICIOS,FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2237,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,1999-05-04,2000-10-30,5,ASISTENTE DE COORDINADOR,DESCONOCIDA
2237,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2001-01-16,2002-12-30,3,SECRETARIA,DESCONOCIDA
2237,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2003-02-13,2003-03-21,2,AUXILIAR DE SECRETARÍA 1,DESCONOCIDA
2237,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2003-04-21,2004-06-30,2,SECRETARIA OFICINISTA 2,DESCONOCIDA
2237,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2004-07-01,2008-12-31,1,AUXILIAR DE SECRETARÍA,DESCONOCIDA
2237,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2009-01-01,2014-12-31,5,SECRETARIA,DESCONOCIDA
2237,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2015-01-01,,57,ANALISTA ESTADÍSTICO ACADÉMICO,FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA
2280,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2010-05-17,2011-05-16,1,PROFESOR PREGRADO,DESCONOCIDA
2280,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2012-05-14,2013-05-13,1,PROFESOR PREGRADO,DESCONOCIDA
2280,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2014-05-12,,25,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
2283,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2013-05-13,2013-09-20,1,PROFESOR PREGRADO,DESCONOCIDA
2283,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2013-10-14,2015-03-13,3,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2283,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-05-01,,33,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2293,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-05-18,2009-09-25,1,PROFESOR PREGRADO,DESCONOCIDA
2293,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-10-12,2010-03-02,2,PROFESOR PREGRADO,DESCONOCIDA
2293,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-05-01,2022-09-26,14,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
2297,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2003-03-17,2003-07-16,1,SECRETARIA,DESCONOCIDA
2297,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2011-05-02,2016-07-31,4,ASISTENTE EJECUTIVA 2,DESCONOCIDA
2297,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2016-08-01,,30,ANALISTA DE SEGUIMIENTO A GRADUADOS 2,SECRETARÍA TÉCNICA DE ASEGURAMIENTO DE LA CALIDAD
2299,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2010-09-01,2010-12-31,1,ASISTENTE DE INVESTIGACIÓN,DESCONOCIDA
2299,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2013-01-01,2013-12-31,1,ASISTENTE DE INVESTIGACIÓN,DESCONOCIDA
2299,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2014-01-01,2015-12-01,2,TÉCNICO DOCENTE,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR
2299,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2015-12-02,,73,ANALISTA DE LABORATORIO DE INVESTIGACIÓN 2,CENTRO DE INVESTIGACIONES BIOTECNOLÓGICAS DEL ECUADOR
2308,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2014-05-12,2023-09-30,19,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
2308,DOCENTE,TECNICO_DOCENTE_APOYO,2024-11-05,2026-02-17,5,TÉCNICO DE INVESTIGACIÓN 2 (MT),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN
2312,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2001-05-21,2001-12-30,2,AUXILIAR DE PAGADURIA EN EL CPS,DESCONOCIDA
2312,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2002-01-01,2003-12-30,3,ASISTENTE CONTABLE,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2004-05-17,2004-09-25,1,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2004-10-18,2005-03-08,1,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2005-05-16,2005-09-24,1,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2005-10-17,2006-03-03,1,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2006-05-15,2006-09-23,2,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2006-10-17,2007-03-06,2,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2007-05-14,2007-09-22,3,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2007-10-09,2008-03-05,5,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2008-05-19,2008-09-26,3,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-04-01,2009-04-30,1,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-05-18,2010-05-17,1,PROFESOR PREGRADO,DESCONOCIDA
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2011-05-18,2023-08-31,21,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2312,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2024-03-11,2026-07-31,8,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2350,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2005-03-01,2005-12-30,1,ASESOR TÉCNICO,DESCONOCIDA
2370,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2002-10-19,2004-06-30,2,AUXILIAR DE TESORERÍA,DESCONOCIDA
2370,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2004-07-01,2014-12-31,4,ASISTENTE,DESCONOCIDA
2370,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2015-01-01,2025-10-31,30,ANALISTA FINANCIERO 3,GERENCIA FINANCIERA
2370,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,2025-11-01,,6,TESORERO GENERAL,GERENCIA FINANCIERA
2378,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2006-08-17,2006-12-31,1,AYUDANTE DE RECAUDACIONES,DESCONOCIDA
2378,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2008-08-17,2014-12-31,5,AYUDANTE DE RECAUDACIONES,DESCONOCIDA
2378,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2015-01-01,,54,ANALISTA DE TALENTO HUMANO 3,DIRECCIÓN DE TALENTO HUMANO
2380,ADMINISTRATIVO,OTROS_AA,2006-02-01,2006-12-31,1,IMPLEMENTACIÓN Y ADMINISTRACIÓN DE SISTEMA ON-BASE,DESCONOCIDA
2380,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2007-01-01,2008-10-30,3,ADMINISTRADOR DEL SISTEMA ONBASE,DESCONOCIDA
2380,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,2008-11-01,2014-12-31,5,COORDINADOR DE SISTEMA DE INFORMACIÓN GERENCIAL,DESCONOCIDA
2380,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2015-01-01,,31,ANALISTA DE TELECOMUNICACIONES 3,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
2390,ADMINISTRATIVO,JEFATURA_SUPERVISION_OPERATIVA,2001-02-01,2003-12-30,3,COORDINADOR DEL CEPRAVEM,DESCONOCIDA
2390,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2004-10-18,2005-04-30,3,PROFESOR PREGRADO,DESCONOCIDA
2390,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2005-05-16,2005-09-24,6,PROFESOR PREGRADO,DESCONOCIDA
2390,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2005-10-17,2006-04-29,8,PROFESOR PREGRADO,DESCONOCIDA
2390,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2006-10-12,2007-03-06,2,PROFESOR PREGRADO,DESCONOCIDA
2390,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2007-04-27,2007-09-22,2,PROFESOR PREGRADO,DESCONOCIDA
2390,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2007-10-09,2008-03-05,4,PROFESOR PREGRADO,DESCONOCIDA
2390,ADMINISTRATIVO,OTROS_AA,2008-04-01,2008-09-30,1,JEFA DEL DEPARTAMENTO DE ADQUISICIONES Y SUMINISTROS,DESCONOCIDA
2390,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2009-01-01,2012-05-31,4,DIRECTORA DE LA UNIDAD DE ADQUISICIONES Y SUMINISTROS,DESCONOCIDA
2390,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2013-05-13,2024-11-30,20,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2391,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,1999-06-03,2002-10-30,4,DIGITADOR,DESCONOCIDA
2391,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2002-11-01,2009-12-31,1,AUXILIAR DE SECRETARÍA,DESCONOCIDA
2391,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2010-01-01,,43,ASISTENTE EJECUTIVA 2,GERENCIA DE BIENESTAR POLITÉCNICO
2397,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2001-10-10,,40,AUXILIAR DE SERVICIOS,"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL"
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2002-05-20,2002-09-27,1,PROFESOR PREGRADO,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2003-05-19,2003-09-27,1,PROFESOR PREGRADO,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2003-10-20,2004-03-08,1,PROFESOR,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2004-05-17,2004-09-25,2,PROFESOR,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2004-10-18,2005-03-08,1,PROFESOR,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2005-05-16,2005-09-24,1,PROFESOR PREGRADO,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2006-05-15,2006-09-23,2,PROFESOR,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2006-10-17,2007-03-06,2,PROFESOR PREGRADO,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2007-05-14,2007-09-22,2,PROFESOR PREGRADO,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2007-10-15,2008-03-05,2,PROFESOR PREGRADO,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2008-05-19,2008-09-26,2,PROFESOR PREGRADO,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2008-10-13,2009-03-02,1,PROFESOR,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-05-18,2009-09-25,1,PROFESOR PREGRADO,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2009-10-12,2010-03-02,2,PROFESOR PREGRADO,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2011-09-25,2012-05-16,1,PROFESOR,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2013-05-13,2013-09-20,1,PROFESOR NO TITULAR OCASIONAL,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2013-10-14,2013-12-31,1,PROFESOR NO TITULAR OCASIONAL,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2014-05-12,2014-10-03,1,PROFESOR NO TITULAR OCASIONAL,DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2014-10-20,2015-03-13,2,PROFESOR NO TITULAR OCASIONAL (MT),DESCONOCIDA
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-05-01,2020-02-21,5,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2021-03-29,2026-02-13,18,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2419,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2026-03-09,,1,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2432,ADMINISTRATIVO,TECNICO_OPERATIVO_MANTENIMIENTO,2016-01-01,,35,TÈCNICO DE OPERACIÒN Y MANTENIMIENTO DE MAQUINARIA Y/O EQUIPOS/TÈCNICO DE OPERACIONES,DIRECCIÓN DE SERVICIOS GENERALES
2455,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2002-04-01,2004-12-30,5,PROGRAMADOR,DESCONOCIDA
2455,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2005-01-01,2005-06-30,1,AYUDANTE,DESCONOCIDA
2455,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2005-07-01,2021-11-04,18,ANALISTA DE DESARROLLO DE SISTEMAS 3,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
2455,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2021-11-05,2021-11-30,1,SUBGERENTE DE SERVICIOS INFORMÁTICOS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
2455,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2021-12-30,2021-12-30,1,SUBGERENTE DE SERVICIOS INFORMÁTICOS,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
2455,ADMINISTRATIVO,AUTORIDAD_ADMINISTRATIVA_SUPERIOR,2022-02-01,,56,DIRECTOR DE DESARROLLO DE APLICACIONES,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN
2487,DOCENTE,TECNICO_DOCENTE_APOYO,2024-05-13,2024-09-20,1,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
2487,DOCENTE,TECNICO_DOCENTE_APOYO,2024-09-23,,5,TÉCNICO DOCENTE 3 (TC),DIRECCIÓN DE ADMISIONES
2497,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,1999-05-02,2002-09-30,1,AUXILIAR DE JARDINERIA,DESCONOCIDA
2497,ADMINISTRATIVO,SERVICIOS_GENERALES_OFICIOS,2002-10-01,,34,CHOFER,RECTORADO
2498,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-01-01,2015-03-13,1,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
2498,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-05-01,2016-12-31,1,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
2498,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2017-01-03,2017-03-17,1,PROFESOR NO TITULAR OCASIONAL 1 (TP),DESCONOCIDA
2498,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2022-01-03,2022-02-18,1,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS
2516,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2005-02-14,2005-05-06,1,PROFESIONAL,DESCONOCIDA
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,2005-05-16,2005-09-24,1,PROFESOR PREGRADO,DESCONOCIDA
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,2005-10-17,2006-03-03,2,PROFESOR PREGRADO,DESCONOCIDA
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,2006-05-15,2006-09-23,2,PROFESOR PREGRADO,DESCONOCIDA
2516,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2006-11-22,2007-05-30,1,PROFESIONAL,DESCONOCIDA
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,2007-10-15,2008-03-05,3,PROFESOR PREGRADO,DESCONOCIDA
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,2008-03-10,2008-05-10,1,PROFESOR PREGRADO,DESCONOCIDA
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,2008-05-19,2008-09-26,2,PROFESOR PREGRADO,DESCONOCIDA
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,2008-10-13,2009-03-02,1,PROFESOR PREGRADO,DESCONOCIDA
2516,ADMINISTRATIVO,PROFESIONAL_ANALISTA,2010-01-11,2010-05-11,1,PROFESIONAL,DESCONOCIDA
2516,DOCENTE,DOCENTE_TITULAR_CARRERA,2011-06-01,,25,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS
2524,DOCENTE,DOCENTE_NO_TITULAR_OCASIONAL,2015-05-01,,26,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN
2535,ADMINISTRATIVO,AUXILIAR_AYUDANTE_OPERATIVO,2001-07-16,2009-12-31,7,AUXILIAR DE SECRETARÍA,DESCONOCIDA
2535,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2010-01-01,,56,ASISTENTE EJECUTIVA 2,GERENCIA DE COMUNICACIÓN
2544,ADMINISTRATIVO,ASISTENCIA_SECRETARIAL_OFICINA,2001-02-05,2004-12-30,5,ASISTENTE TÉCNICO,DESCONOCIDA
