IDPERSONA,CARGO,UNIDAD,INICIO,FIN,DURACION_ANIOS,ES_SIGNIFICATIVO,ES_PARALELO
3492,PRESTACIÓN DE SERVICIOS PERSONALES,DESCONOCIDA,2005-10-17,2006-03-03,0.38,True,False
3492,PROFESOR PREGRADO,DESCONOCIDA,2009-05-18,2011-05-17,2.0,True,False
3492,PROFESOR TITULAR AGREGADO 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2011-06-01,,15.29,True,True
3492,PRESTACIÓN DE SERVICIOS PERSONALES,DESCONOCIDA,2012-03-24,2012-10-06,0.54,True,True
3492,PRESTACIÓN DE SERVICIOS PERSONALES,DESCONOCIDA,2014-09-24,2014-10-19,0.07,False,True
3497,DOCUMENTADORA,DESCONOCIDA,1996-05-02,1997-07-06,1.18,True,False
3497,ANALISTA DE DESARROLLO DE SISTEMAS 1,GERENCIA DE TECNOLOGÍAS Y SISTEMAS DE INFORMACIÓN,1997-07-07,,29.19,True,False
3503,ANALISTA DE SOSTENIBILIDAD 3,DIRECCIÓN DE SOSTENIBILIDAD,2023-11-01,,2.87,True,False
3519,PROFESOR PREGRADO,DESCONOCIDA,2001-07-30,2011-05-17,9.8,True,True
3519,COORDINADOR DE LA OFICINA DE PROMOCION Y SERVICIOS,DESCONOCIDA,2002-10-01,2004-02-28,1.41,True,True
3519,DIRECTOR DE TESIS,DESCONOCIDA,2004-05-17,2005-03-08,0.81,True,True
3519,PROFESOR TITULAR AUXILIAR 2 (TP),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2011-06-01,,15.29,True,True
3519,DIRECTOR DE LA SECRETARÍA TÉCNICA ACADÉMICA,DESCONOCIDA,2014-06-01,2017-11-13,3.45,True,True
3519,DECANO(A),DECANATO DE POSGRADO,2017-11-13,2022-11-12,5.0,True,True
3519,DIRECTOR DE TALENTO HUMANO,DIRECCIÓN DE TALENTO HUMANO,2025-06-09,,1.27,True,True
3541,DOCENTE INVESTIGADOR,DESCONOCIDA,2012-04-01,2012-12-31,0.75,True,False
3541,PROFESOR TITULAR PRINCIPAL 2 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2013-01-01,,13.7,True,True
3541,DECANO(A),DESCONOCIDA,2019-08-11,2019-09-20,0.11,False,True
3578,PROFESOR,DESCONOCIDA,1983-10-17,1985-03-02,1.37,True,False
3578,PROFESOR,DESCONOCIDA,1985-10-21,1986-03-01,0.36,True,False
3578,PROFESOR TITULAR PRINCIPAL (MT),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2013-01-01,,13.7,True,False
3592,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2015-01-01,2015-03-13,0.19,False,False
3592,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2015-10-19,2016-02-28,0.36,True,False
3592,PROFESOR NO TITULAR OCASIONAL 1 (TP),DESCONOCIDA,2016-05-02,2016-09-23,0.39,True,False
3593,PROFESOR PRE-POLITÉCNICO,DESCONOCIDA,1987-02-16,1987-05-16,0.24,False,False
3593,PROFESOR PREGRADO,DESCONOCIDA,1987-05-18,1990-02-03,2.72,True,True
3593,PROFESOR PRE-POLITÉCNICO,DESCONOCIDA,1988-02-17,1988-05-17,0.25,False,True
3593,PROFESOR PRE-POLITÉCNICO,DESCONOCIDA,1989-10-16,1990-04-28,0.53,True,True
3593,PROFESOR PREGRADO,DESCONOCIDA,1990-05-28,1991-03-01,0.76,True,False
3593,PROFESOR ACCIDENTAL,DESCONOCIDA,1991-06-13,1992-06-12,1.0,True,False
3593,PROFESOR PRE-POLITÉCNICO,DESCONOCIDA,1992-10-13,1994-05-13,1.58,True,True
3593,PROFESOR AUXILIAR,DESCONOCIDA,1992-11-23,1993-02-08,0.21,False,True
3593,PROFESOR PRE-POLITÉCNICO,DESCONOCIDA,1994-09-01,1994-12-31,0.33,True,False
3593,PROFESOR PRE-POLITÉCNICO,DESCONOCIDA,1995-06-12,1998-05-16,2.93,True,True
3593,SUBDIRECTOR INSTITUTO CC. MATEMÁTICAS,DESCONOCIDA,1997-04-18,1997-05-02,0.04,False,True
3593,DIRECTOR DEL PROCESAMIENTO DE PROYECTO,DESCONOCIDA,1998-04-02,1998-12-31,0.75,True,True
3593,PROFESOR PREGRADO,DESCONOCIDA,1998-05-25,2001-09-28,3.35,True,True
3593,DIRECTOR DE PROYECTOS DE TESIS DE GRADO,DESCONOCIDA,2000-10-01,2000-10-30,0.08,False,True
3593,PROFESOR PREGRADO,DESCONOCIDA,2002-05-20,2009-02-09,6.73,True,True
3593,DIRECTOR DE 2 TESIS DE GRADO,DESCONOCIDA,2004-05-17,2005-03-08,0.81,True,True
3593,"ELABORACIÓN, RECEPCIÓN Y CALIFICACIÓN DE EXÁMENES",DESCONOCIDA,2005-03-09,2005-04-30,0.14,False,True
3593,PROFESOR TITULAR AGREGADO 1 (TC),DESCONOCIDA,2010-01-01,2020-10-31,10.83,True,False
3596,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2020-02-22,2022-04-29,2.18,True,False
3596,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2022-05-03,2022-12-31,0.66,True,False
3596,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2023-01-05,,3.7,True,False
3600,PROFESOR PREGRADO,DESCONOCIDA,1989-10-16,1994-04-30,4.54,True,True
3600,PROFESOR PRE-POLITÉCNICO,DESCONOCIDA,1993-02-08,1993-05-21,0.28,True,True
3600,PROFESOR PREGRADO,DESCONOCIDA,1996-05-27,1998-05-26,2.0,True,True
3600,PROFESOR PRE-POLITÉCNICO,DESCONOCIDA,1997-02-03,1998-05-16,1.28,True,True
3600,PROFESOR ACCIDENTAL,DESCONOCIDA,1997-08-05,2005-01-20,7.46,True,True
3600,PROFESOR TITULAR PRINCIPAL (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2005-01-21,2014-02-28,9.1,True,False
3600,DECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2014-03-01,2014-10-31,0.67,True,False
3600,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2014-11-01,,11.87,True,True
3600,DIRECTOR DE LA SECRETARÍA TÉCNICA DE ASEGURAMIENTO DE LA CALIDAD DE EDUCACIÓN SUPERIOR,DESCONOCIDA,2014-11-01,2017-11-11,3.03,True,True
3612,PROFESOR PREGRADO,DESCONOCIDA,1995-05-22,2001-02-23,5.76,True,True
3612,PROFESOR ACCIDENTAL,DESCONOCIDA,1999-12-01,2005-02-08,5.19,True,True
3612,"ELABORACIÓN, RECEPCIÓN Y CALIFICACIÓN DE EXÁMENES",DESCONOCIDA,2000-10-10,2001-02-23,0.37,True,True
3612,DIRECTOR DE 7 TESIS DE GRADO,DESCONOCIDA,2002-04-01,2002-05-30,0.16,False,True
3612,PROFESOR PREGRADO,DESCONOCIDA,2003-01-01,2004-09-25,1.73,True,True
3612,DIRECTOR DE TESIS DE GRADO,DESCONOCIDA,2004-05-17,2005-03-08,0.81,True,True
3612,"ELABORACIÓN, RECEPCIÓN Y CALIFICACIÓN DE EXÁMENES",DESCONOCIDA,2004-10-18,2005-03-08,0.39,True,True
3612,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2004-10-18,,21.91,True,True
3619,PROFESOR PREGRADO,DESCONOCIDA,1995-05-22,2001-12-30,6.61,True,True
3619,PROFESOR ACCIDENTAL,DESCONOCIDA,1999-12-01,2004-02-17,4.21,True,True
3619,PROFESOR PREGRADO,DESCONOCIDA,2002-04-01,2003-09-27,1.49,True,True
3619,PROFESOR TITULAR PRINCIPAL 1 (TP),DESCONOCIDA,2003-10-20,2019-03-28,15.43,True,True
3619,PROFESOR TITULAR PRINCIPAL 1 (TP),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2020-07-13,2020-08-18,0.1,False,False
3619,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2021-01-22,,5.65,True,False
3634,PROFESOR PREGRADO,DESCONOCIDA,2008-10-13,2011-05-17,2.59,True,False
3634,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2011-06-01,2022-04-14,10.87,True,False
3634,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2022-12-26,2023-03-31,0.26,True,False
3634,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2023-12-26,2024-03-28,0.25,True,False
3634,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2024-12-26,2025-03-18,0.22,False,False
3634,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2025-08-05,,1.11,True,False
3651,PROFESOR PREGRADO,DESCONOCIDA,2007-10-15,2009-03-02,1.38,True,False
3651,PROFESOR PREGRADO,DESCONOCIDA,2010-05-17,2011-05-16,1.0,True,False
3651,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2017-04-10,2026-07-19,9.27,True,False
3651,PROFESOR TITULAR AUXILIAR 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2026-07-20,,0.16,False,False
3659,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2017-10-01,,8.96,True,False
3678,TÉCNICOS ESPECIALIZADOS - EJECUCIÓN DE PROYECTOS,DESCONOCIDA,2016-02-01,2016-12-31,0.91,True,False
3680,PROFESOR PREGRADO,DESCONOCIDA,1981-06-01,2009-12-31,28.58,True,True
3680,VICE - RECTOR ENCARGADO,DESCONOCIDA,1989-03-06,1989-03-31,0.07,False,True
3680,PROFESOR TITULAR PRINCIPAL (TC),DESCONOCIDA,2013-01-01,2014-02-28,1.16,True,False
3680,DECANO(A),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2014-03-01,2017-11-12,3.7,True,True
3680,PROFESOR TITULAR PRINCIPAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2014-09-01,2014-09-01,0.0,False,True
3680,PROFESOR TITULAR PRINCIPAL (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2017-11-13,2026-04-01,8.38,True,True
3680,DIRECTOR DE LA UNIDAD DE BIENESTAR ESTUDIANTIL Y POLITÉCNICO,FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2017-11-13,2018-05-21,0.52,True,True
3680,DIRECTOR DE LA UNIDAD DE BIENESTAR ESTUDIANTIL Y POLITÉCNICO,DESCONOCIDA,2018-07-12,2018-07-12,0.0,False,True
3683,PROFESOR PREGRADO,DESCONOCIDA,1987-10-03,1988-10-02,1.0,True,True
3683,PROFESOR ACCIDENTAL,DESCONOCIDA,1988-09-01,1989-08-31,1.0,True,True
3683,PROFESOR AUXILIAR,DESCONOCIDA,1992-10-19,1994-05-25,1.6,True,False
3683,PROFESOR PRINCIPAL,DESCONOCIDA,1999-06-15,2007-02-01,7.63,True,True
3683,DIRECTOR PROYECTO,DESCONOCIDA,2007-02-01,2009-04-30,2.24,True,True
3683,PROFESOR TITULAR PRINCIPAL (TC),DESCONOCIDA,2010-01-01,2018-10-08,8.77,True,False
3685,PROFESOR PREGRADO,DESCONOCIDA,1984-10-15,1985-10-05,0.97,True,True
3685,COORDINADOR,DESCONOCIDA,1985-04-13,1985-08-12,0.33,True,True
3685,PROFESOR,DESCONOCIDA,1985-10-21,1986-03-08,0.38,True,False
3685,PROFESOR PREGRADO,DESCONOCIDA,1986-05-19,1986-09-27,0.36,True,False
3685,PROFESOR,DESCONOCIDA,1987-09-01,1988-10-30,1.16,True,False
3685,PROFESOR ACCIDENTAL,DESCONOCIDA,1988-11-01,1990-03-26,1.4,True,False
3685,PROFESOR TITULAR AGREGADO (TC),DESCONOCIDA,1990-03-27,2014-02-28,23.92,True,False
3685,DIRECTOR,ESCUELA DE DISEÑO Y COMUNICACIÓN VISUAL,2014-03-01,2017-11-12,3.7,True,True
3685,PROFESOR TITULAR AGREGADO 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2014-11-01,,11.87,True,True
3724,PROFESOR TITULAR PRINCIPAL 2 (TC),ESCUELA DE POSTGRADO EN ADMINISTRACIÓN DE EMPRESAS,2006-08-01,,20.12,True,False
3725,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2004-10-18,2022-04-13,17.48,True,False
3725,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2022-12-27,2023-04-20,0.31,True,True
3725,DECANO(A),DECANATO DE INVESTIGACIÓN,2023-01-03,2023-12-22,0.97,True,True
3725,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2023-12-26,2024-04-24,0.33,True,False
3725,DECANO(A),DECANATO DE INVESTIGACIÓN,2024-08-22,2026-02-27,1.52,True,True
3725,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2024-09-09,2024-09-13,0.01,False,True
3725,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2024-12-26,2025-04-09,0.28,True,True
3725,PROFESOR TITULAR PRINCIPAL 2 (TC),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2025-12-04,,0.78,True,True
3727,ASISTENTE,DESCONOCIDA,1989-08-01,1989-09-30,0.16,False,False
3727,AYUDANTE DE INVESTIGACIÓN,DESCONOCIDA,1992-08-03,1994-02-02,1.5,True,False
3727,PROFESOR PREGRADO,DESCONOCIDA,2006-05-15,2008-03-05,1.81,True,False
3727,PROFESOR TITULAR AGREGADO 1 (TC),"FACULTAD DE ARTE, DISEÑO Y COMUNICACIÓN AUDIOVISUAL",2013-01-01,,13.7,True,True
3727,DIRECTOR,DESCONOCIDA,2016-03-07,2016-03-11,0.01,False,True
3728,PROFESOR TITULAR PRINCIPAL 1 (TC),FACULTAD DE CIENCIAS DE LA VIDA,2006-05-15,,20.34,True,True
3728,SUBDECANO(A),"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",2014-03-01,2015-07-27,1.4,True,True
3728,DECANO(A),DESCONOCIDA,2015-09-11,2017-11-12,2.17,True,True
3728,DECANO(A),DESCONOCIDA,2019-06-19,2019-08-15,0.16,False,True
3729,PROFESOR PRE-POLITÉCNICO,DESCONOCIDA,1998-05-25,1998-10-02,0.36,True,False
3729,PROFESOR PREGRADO,DESCONOCIDA,1998-10-19,1999-10-02,0.95,True,False
3729,PROFESOR PREGRADO,DESCONOCIDA,2004-05-17,2008-03-05,3.8,True,False
3729,PROFESOR TITULAR AGREGADO (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2008-06-23,2011-05-03,2.86,True,False
3731,AYUDANTE ADMINISTRATIVO,DESCONOCIDA,2002-03-01,2014-12-31,12.83,True,False
3731,ASISTENTE DE ACTIVOS FIJOS,FACULTAD DE CIENCIAS DE LA VIDA,2015-01-01,,11.71,True,False
3732,ASISTENTE FINANCIERO,DESCONOCIDA,2003-06-17,2005-03-30,1.78,True,False
3732,ASISTENTE FINANCIERO,DESCONOCIDA,2006-08-01,2015-05-31,8.83,True,True
3732,PROFESOR NO TITULAR OCASIONAL A TIEMPO PARCIAL,DESCONOCIDA,2013-05-13,2013-12-31,0.64,True,True
3732,PROFESOR NO TITULAR OCASIONAL A TIEMPO PARCIAL,DESCONOCIDA,2014-05-12,2014-10-03,0.39,True,True
3732,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2014-10-20,2016-02-28,1.36,True,True
3732,PROFESOR NO TITULAR OCASIONAL 1 (TP),DESCONOCIDA,2016-05-02,2016-09-23,0.39,True,False
3732,PROFESOR NO TITULAR OCASIONAL 1 (TP),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2016-10-10,2017-09-22,0.95,True,False
3732,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA EN ELECTRICIDAD Y COMPUTACIÓN,2017-10-04,2017-11-07,0.09,False,False
3734,ASISTENTE DE DIRECCION FINANCIERA,DESCONOCIDA,2006-02-01,2006-07-31,0.49,True,False
3734,COORDINADORA DE CALIDAD,DESCONOCIDA,2006-08-01,2008-03-31,1.66,True,False
3734,ASISTENTE,DESCONOCIDA,2008-04-01,2014-12-31,6.75,True,True
3734,DIRECTORA DE LA UNIDAD OPERACIONES (E),DESCONOCIDA,2014-04-17,2014-04-30,0.04,False,True
3734,ANALISTA FINANCIERO 3,GERENCIA FINANCIERA,2015-01-01,2023-02-10,8.11,True,True
3734,GERENTE ADMINISTRATIVO,DESCONOCIDA,2015-03-01,2017-10-31,2.67,True,True
3734,GERENTE FINANCIERO,GERENCIA FINANCIERA,2018-07-01,,8.21,True,True
3735,SECRETARIA,DECANATO DE INVESTIGACIÓN,2006-08-01,2015-01-01,8.42,True,True
3735,ANALISTA DE GESTIÓN DE PROYECTOS DE INVESTIGACIÓN,DECANATO DE INVESTIGACIÓN,2015-01-01,,11.71,True,True
3738,PROFESOR TITULAR AGREGADO 1 (TC),"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",2006-05-02,2015-10-01,9.41,True,True
3738,SUBDECANO(A),"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",2015-06-01,2016-03-02,0.75,True,True
3738,PROFESOR TITULAR AGREGADO 3 (TC),"FACULTAD DE INGENIERIA MARÍTIMA, CIENCIAS BIOLÓGICAS, OCEÁNICAS Y RECURSOS NATURALES",2016-03-03,2017-11-12,1.69,True,False
3738,DECANO(A),VICERRECTORADO ACADÉMICO,2017-11-13,2021-02-21,3.27,True,True
3738,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2018-03-03,2021-03-26,3.06,True,True
3738,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2021-12-27,2022-03-22,0.23,False,False
3738,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2022-06-27,2022-07-01,0.01,False,False
3738,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2022-12-27,2023-04-19,0.31,True,False
3738,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2023-09-25,2024-04-23,0.58,True,False
3738,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2024-12-23,2025-03-28,0.26,True,False
3738,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2025-07-21,2025-09-27,0.19,False,False
3738,DECANO(A),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2025-11-01,,0.87,True,False
3740,PROFESOR PREGRADO,DESCONOCIDA,2005-04-04,2007-04-03,2.0,True,False
3740,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2007-05-02,2019-03-15,11.87,True,True
3740,DIRECTOR DE VINCULOS CON LA SOCIEDAD,DESCONOCIDA,2015-11-16,2016-03-18,0.34,True,True
3740,DIRECTOR DE VINCULOS CON LA SOCIEDAD,DESCONOCIDA,2016-10-06,2016-10-07,0.0,False,True
3740,SUBDECANO(A),DESCONOCIDA,2020-01-28,2020-02-01,0.01,False,False
3740,SUBDECANO(A),DESCONOCIDA,2020-10-03,2020-10-08,0.01,False,False
3740,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2022-03-28,2022-04-20,0.06,False,False
3740,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2022-04-29,2022-05-13,0.04,False,False
3740,SUBDECANO(A),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2022-09-26,2023-09-29,1.01,True,False
3740,PROFESOR TITULAR AGREGADO 3 (TC),FACULTAD DE INGENIERÍA MECÁNICA Y CIENCIAS DE LA PRODUCCIÓN,2023-10-02,2023-11-06,0.1,False,False
3740,DECANO(A),DECANATO DE GRADO,2023-11-20,,2.82,True,False
3758,PROFESOR PREGRADO,DESCONOCIDA,1998-05-25,1999-10-02,1.36,True,False
3760,PROFESOR PREGRADO,DESCONOCIDA,2006-10-17,2011-05-16,4.58,True,False
3760,PROFESOR PREGRADO,DESCONOCIDA,2011-09-25,2013-05-12,1.63,True,False
3760,PROFESOR NO TITULAR OCASIONAL (TP),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2015-01-01,2015-03-13,0.19,False,False
3760,PROFESOR NO TITULAR OCASIONAL (MT),FACULTAD DE INGENIERÍA EN CIENCIAS DE LA TIERRA,2015-05-11,2025-02-14,9.77,True,False
3765,EJECUCION ACTIVIDADES,DESCONOCIDA,1994-10-17,1998-02-27,3.36,True,True
3765,PROFESOR PREGRADO,DESCONOCIDA,1998-02-10,1998-02-16,0.02,False,True
3765,PROFESOR PREGRADO,DESCONOCIDA,1998-05-25,1998-10-02,0.36,True,False
3765,PROFESOR PREGRADO,DESCONOCIDA,1999-05-25,2002-09-27,3.34,True,False
3765,DIRECTOR DE TESIS,DESCONOCIDA,2004-05-17,2004-09-25,0.36,True,True
3765,PROFESOR PREGRADO,DESCONOCIDA,2004-05-17,2004-09-25,0.36,True,True
3765,DIRECTOR DE TESIS,DESCONOCIDA,2005-10-17,2006-03-03,0.38,True,False
3765,PROFESOR NO TITULAR OCASIONAL (TP),DESCONOCIDA,2015-01-01,2015-03-13,0.19,False,False
3765,PROFESOR NO TITULAR OCASIONAL (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2015-10-01,2020-02-21,4.39,True,False
3771,MÉDICO,DESCONOCIDA,2008-12-01,2010-01-01,1.08,True,False
3771,MÉDICO,UNIDAD DE BIENESTAR ESTUDIANTIL Y POLITÉCNICO,2015-01-01,2022-01-01,7.0,True,False
3773,PROFESOR PREGRADO,DESCONOCIDA,2006-05-15,2007-03-06,0.81,True,False
3773,PROFESOR,DESCONOCIDA,2007-05-14,2008-03-05,0.81,True,False
3773,PROFESOR PREGRADO,DESCONOCIDA,2008-05-19,2008-09-26,0.36,True,False
3773,PROFESOR,DESCONOCIDA,2008-10-13,2009-12-31,1.22,True,False
3773,PROFESOR TITULAR AGREGADO 2 (TC),FACULTAD DE CIENCIAS SOCIALES Y HUMANÍSTICAS,2011-09-25,,14.97,True,False
3774,PROFESOR NO TITULAR OCASIONAL 2 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2016-10-17,2017-12-31,1.2,True,False
3774,TÉCNICO DOCENTE 1 (TC),FACULTAD DE CIENCIAS NATURALES Y MATEMÁTICAS,2018-01-01,2026-02-13,8.12,True,False
3775,ASISTENTE DE CALIDAD Y EVALUACIÒN,CENTRO DE PROMOCIÓN Y EMPLEO,2006-07-01,2014-05-31,7.91,True,True
3775,PROFESOR,DESCONOCIDA,2009-05-15,2009-09-25,0.36,True,True
3775,ASESOR JUNIOR DE CALIDAD Y EVALUACIÓN,DIRECCIÓN DE LA SECRETARÍA TÉCNICA DE ASEGURAMIENTO DE LA CALIDAD DE LA EDUCACIÓN SUPERIOR,2011-05-01,2013-01-06,1.69,True,True
3775,DIRECTOR DEL CENTRO DE PROMOCIÓN Y EMPLEO,CENTRO DE PROMOCIÓN Y EMPLEO,2013-01-07,2017-11-30,4.89,True,True
3775,ANALISTA DE CALIDAD Y ACREDITACIÓN 2,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2015-05-18,2024-04-12,8.9,True,True
3775,ASISTENTE DE CALIDAD Y EVALUACIÒN,DESCONOCIDA,2015-05-18,2015-05-18,0.0,False,True
3775,DIRECTOR DEL CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2023-10-17,2023-10-20,0.01,False,True
3775,DIRECTOR DEL CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2024-02-27,2024-09-13,0.54,True,True
3775,ANALISTA DE CALIDAD Y ACREDITACIÓN 2,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2024-09-18,2024-09-24,0.02,False,False
3775,ANALISTA DE CALIDAD Y ACREDITACIÓN 2,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2024-12-26,2025-03-14,0.21,False,True
3775,DIRECTOR DEL CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2025-02-26,2025-04-15,0.13,False,True
3775,DIRECTOR DEL CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2025-07-18,2025-11-15,0.33,True,True
3775,ANALISTA DE CALIDAD Y ACREDITACIÓN 2,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2025-07-28,2025-08-08,0.03,False,True
3775,DIRECTOR DEL CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2026-03-04,2026-04-10,0.1,False,False
3775,ANALISTA DE CALIDAD Y ACREDITACIÓN 2,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2026-06-12,,0.26,True,True
3775,DIRECTOR DEL CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,CENTRO DE INVESTIGACIONES Y SERVICIOS EDUCATIVOS,2026-07-27,2026-08-14,0.05,False,True
3776,AUXILIAR DE SECRETARÍA,DESCONOCIDA,2004-12-09,2008-12-31,4.06,True,False
